Order_ID,Date,Customer_ID,Price,Chair,Stool,Table,Cabinet,Dresser,Couch,Bed,Shelf
2325429,2010-06-03,1896,1584,0,0,0,0,2,1,0,0
3797430,2010-06-03,3367,4061,0,3,0,0,0,0,2,0
4570431,2010-06-04,9139,901,3,0,1,0,0,0,0,1
2113432,2010-06-05,6681,1155,3,0,1,1,0,0,0,0
1099433,2010-06-06,5666,4073,3,0,0,0,0,0,2,0
383434,2010-06-06,9949,1138,2,0,0,0,0,2,0,0
3424435,2010-06-06,2989,810,6,0,0,0,0,0,0,1
967436,2010-06-07,531,2266,0,0,0,0,0,0,1,2
1733437,2010-06-07,6296,2774,0,0,0,2,0,0,1,0
3245438,2010-06-07,2807,2371,0,3,0,0,0,0,1,1
3550439,2010-06-08,8111,2657,3,0,0,0,0,1,1,0
3567440,2010-06-08,8127,1006,2,0,2,0,0,0,0,0
3409441,2010-06-08,2968,1692,0,0,2,2,0,0,0,0
1177442,2010-06-08,735,3083,3,0,0,2,0,0,1,0
2442443,2010-06-08,6999,2500,6,0,0,0,0,0,1,0
3513444,2010-06-08,8069,1143,0,3,1,1,0,0,0,0
3013445,2010-06-08,7568,4073,3,0,0,0,0,0,2,0
2370446,2010-06-08,1924,2383,3,0,0,0,0,0,1,1
4172447,2010-06-09,8725,2591,3,0,1,0,0,0,1,0
4047448,2010-06-09,3599,1332,0,0,1,0,0,2,0,0
1776449,2010-06-10,1327,901,3,0,1,0,0,0,0,1
2044450,2010-06-10,6594,790,0,2,1,0,0,0,0,1
1052451,2010-06-10,601,2887,0,0,0,1,1,0,1,0
2713452,2010-06-11,2261,2647,2,0,0,0,1,0,1,0
3866453,2010-06-11,8413,901,3,0,1,0,0,0,0,1
1257454,2010-06-11,5803,1427,3,0,0,0,2,0,0,0
4243455,2010-06-11,8788,1700,4,4,0,2,0,0,0,0
4431456,2010-06-12,8975,2728,0,0,1,1,0,0,1,0
750457,2010-06-12,293,1223,0,2,0,0,1,1,0,0
2869458,2010-06-13,7411,1827,3,0,1,0,2,0,0,0
2711459,2010-06-13,2252,1221,3,0,0,1,0,1,0,0
107460,2010-06-14,4647,4230,0,0,0,0,0,1,2,0
1066461,2010-06-15,5605,1229,0,3,0,0,0,2,0,0
1646462,2010-06-15,1184,1518,0,0,1,0,2,0,0,0
1630463,2010-06-16,6167,1359,0,0,2,0,1,0,0,0
4786464,2010-06-16,4322,2841,0,0,1,0,1,0,1,0
4964465,2010-06-16,9499,2738,0,3,0,0,1,0,1,0
1003466,2010-06-16,5537,927,9,0,0,0,0,0,0,0
350467,2010-06-16,4883,4073,3,0,0,0,0,0,2,0
2868468,2010-06-16,7400,1302,0,3,0,1,1,0,0,0
3969469,2010-06-16,8500,2184,0,0,1,4,0,0,0,0
2744470,2010-06-17,7274,2554,2,0,0,0,0,1,1,0
4386471,2010-06-18,8915,2841,0,0,1,0,1,0,1,0
3369472,2010-06-18,2897,1209,0,3,0,1,0,1,0,0
1738473,2010-06-18,6265,2428,0,0,0,0,4,0,0,1
3345474,2010-06-18,2871,2450,0,0,1,0,2,2,0,0
1949475,2010-06-18,1474,1451,0,0,0,2,1,0,0,0
2339476,2010-06-19,6863,1607,0,3,0,0,2,0,0,1
952477,2010-06-19,475,3962,0,2,0,0,0,0,2,0
4586478,2010-06-20,9108,2657,3,0,0,0,0,1,1,0
3902479,2010-06-20,3423,3000,0,0,0,0,2,0,1,0
1279480,2010-06-21,5799,2294,4,0,0,0,0,0,1,0
2335481,2010-06-21,1854,1471,0,0,0,1,1,1,0,0
1172482,2010-06-21,690,2266,0,0,0,0,0,0,1,2
1804483,2010-06-22,6321,2750,3,0,0,0,1,0,1,0
3037484,2010-06-23,7553,2728,0,0,1,1,0,0,1,0
4156485,2010-06-24,3671,957,2,0,0,0,1,0,0,1
3335486,2010-06-25,2849,3666,0,0,0,4,0,0,1,0
3251487,2010-06-25,2764,2841,0,0,1,0,1,0,1,0
4403488,2010-06-25,8915,1778,0,0,1,1,0,2,0,0
2168489,2010-06-26,6679,2637,3,0,0,1,0,0,1,0
3365490,2010-06-27,7875,5646,0,0,0,0,0,0,3,0
3101491,2010-06-27,2610,2657,3,0,0,0,0,1,1,0
4587492,2010-06-27,4095,943,0,0,0,0,1,0,0,2
3916493,2010-06-27,3423,2657,3,0,0,0,0,1,1,0
4377494,2010-06-28,3883,2540,0,0,0,0,0,1,1,1
2489495,2010-06-28,1994,784,0,0,1,0,0,0,0,2
2350496,2010-06-28,1854,2647,2,0,0,0,1,0,1,0
4380497,2010-06-28,3883,1197,0,0,0,1,1,0,0,1
224498,2010-06-29,4726,5646,0,0,0,0,0,0,3,0
1241499,2010-07-01,5742,2266,0,0,0,0,0,0,1,2
3068500,2010-07-02,7568,3260,0,0,0,1,0,2,1,0
1699501,2010-07-02,6198,4323,0,0,0,0,1,0,2,0
978502,2010-07-02,5476,1332,0,0,1,0,0,2,0,0
2318503,2010-07-02,1815,1629,0,3,1,0,0,2,0,0
3967504,2010-07-03,8463,1266,0,0,2,0,0,1,0,0
1922505,2010-07-03,1417,1058,0,0,1,0,0,1,0,1
1206506,2010-07-03,5700,1175,3,0,1,0,0,1,0,0
2094507,2010-07-03,1587,2266,0,0,0,0,0,0,1,2
3335508,2010-07-04,7827,4422,0,0,0,0,0,1,2,1
3621509,2010-07-05,8112,1109,3,0,2,0,0,0,0,0
797510,2010-07-05,287,2500,6,0,0,0,0,0,1,0
1394511,2010-07-05,5883,2488,2,0,1,0,0,0,1,0
2054512,2010-07-05,6542,2682,0,0,2,0,0,0,1,0
1368513,2010-07-05,855,998,0,2,2,0,0,0,0,0
2377514,2010-07-05,6863,1241,3,0,0,0,0,2,0,0
727515,2010-07-06,212,1097,0,3,2,0,0,0,0,0
4465516,2010-07-07,8949,3400,0,0,1,0,2,0,1,0
3222517,2010-07-07,7705,1058,0,0,1,0,0,1,0,1
3642518,2010-07-07,8124,2488,2,0,1,0,0,0,1,0
566519,2010-07-07,47,1398,0,0,0,0,0,3,0,0
3589520,2010-07-08,8069,2591,3,0,1,0,0,0,1,0
4462521,2010-07-08,3941,2383,3,0,0,0,0,0,1,1
4312522,2010-07-08,8790,2266,0,0,0,0,0,0,1,2
4655523,2010-07-08,4132,878,4,0,0,0,0,1,0,0
16524,2010-07-09,4492,1246,0,0,2,1,0,0,0,0
4571525,2010-07-09,9046,850,2,2,0,1,0,0,0,0
1127526,2010-07-09,601,2657,3,0,0,0,0,1,1,0
936527,2010-07-09,5409,3956,0,0,0,0,0,0,2,1
3564528,2010-07-09,3036,2591,3,0,1,0,0,0,1,0
3045529,2010-07-09,2516,4323,0,0,0,0,1,0,2,0
4124530,2010-07-09,8594,1421,0,3,0,0,0,2,0,1
138531,2010-07-10,9607,1710,0,0,1,0,2,0,0,1
918532,2010-07-10,5386,4696,0,0,0,0,0,2,2,0
1928533,2010-07-10,6395,901,3,0,1,0,0,0,0,1
1074534,2010-07-10,5540,2480,0,2,1,0,0,0,1,0
4161535,2010-07-10,3626,4061,0,3,0,0,0,0,2,0
3285536,2010-07-11,2749,2534,2,0,0,1,0,0,1,0
805537,2010-07-11,268,2674,0,8,0,0,0,0,1,0
1348538,2010-07-12,810,2579,0,3,1,0,0,0,1,0
114539,2010-07-12,9575,2294,4,0,0,0,0,0,1,0
4455540,2010-07-12,8915,2591,3,0,1,0,0,0,1,0
807541,2010-07-13,266,2657,3,0,0,0,0,1,1,0
1405542,2010-07-14,863,2966,0,0,0,2,0,0,1,1
1861543,2010-07-15,6318,2728,0,0,1,1,0,0,1,0
2694544,2010-07-15,2150,2591,3,0,1,0,0,0,1,0
2100545,2010-07-15,6555,2215,0,3,2,0,2,0,0,0
3126546,2010-07-16,2580,935,0,3,0,1,0,0,0,1
1842547,2010-07-16,1295,2591,3,0,1,0,0,0,1,0
4373548,2010-07-17,3825,3956,0,0,0,0,0,0,2,1
3818549,2010-07-17,3269,2633,0,0,0,0,1,0,1,1
2529550,2010-07-17,6979,2887,0,0,0,1,1,0,1,0
367551,2010-07-17,4816,2579,0,3,1,0,0,0,1,0
2616552,2010-07-17,7064,2016,0,0,0,2,0,2,0,1
1965553,2010-07-17,6412,693,3,0,0,0,0,0,0,2
4180554,2010-07-18,8626,4073,3,0,0,0,0,0,2,0
3605555,2010-07-18,3050,1312,0,0,1,1,0,1,0,0
1062556,2010-07-18,506,4210,0,0,0,1,0,0,2,0
393557,2010-07-18,4836,2591,3,0,1,0,0,0,1,0
3847558,2010-07-19,8289,2280,2,0,0,0,0,0,1,1
2107559,2010-07-19,1548,1064,6,0,0,1,0,0,0,0
4450560,2010-07-19,8890,1058,0,0,1,0,0,1,0,1
4393561,2010-07-20,8832,2645,0,3,0,0,0,1,1,0
3349562,2010-07-20,7787,2841,0,0,1,0,1,0,1,0
3238563,2010-07-21,2675,4164,0,0,1,0,0,0,2,0
2577564,2010-07-21,7013,1378,0,0,0,1,0,2,0,0
1245565,2010-07-22,5680,2554,2,0,0,0,0,1,1,0
4174566,2010-07-22,8608,1310,0,0,0,0,2,0,0,1
1611567,2010-07-22,1044,2794,0,0,0,1,0,1,1,0
2125568,2010-07-22,1557,1518,0,0,1,0,2,0,0,0
4240569,2010-07-23,3671,1584,0,0,0,0,2,1,0,0
2668570,2010-07-23,7098,2278,0,4,0,0,0,0,1,0
3211571,2010-07-23,2640,1498,3,3,0,2,0,0,0,0
4662572,2010-07-23,4090,2841,0,0,1,0,1,0,1,0
3759573,2010-07-23,3186,2907,0,0,0,0,1,1,1,0
2010574,2010-07-23,1436,596,2,2,0,0,0,0,0,1
3564575,2010-07-24,2989,2488,3,3,0,0,0,0,1,0
2837576,2010-07-24,2261,2814,0,0,0,0,0,2,1,0
1615577,2010-07-25,1038,1177,6,0,0,0,1,0,0,0
4177578,2010-07-25,3599,4323,0,0,0,0,1,0,2,0
4696579,2010-07-25,4117,2728,0,0,1,1,0,0,1,0
4206580,2010-07-26,3626,1211,2,0,0,1,1,0,0,0
344581,2010-07-26,4763,4164,0,0,1,0,0,0,2,0
4714582,2010-07-28,4132,2554,2,0,0,0,0,1,1,0
3951583,2010-07-28,3368,3186,4,0,0,2,0,0,1,0
1254584,2010-07-28,5670,2488,2,0,1,0,0,0,1,0
699585,2010-07-29,114,1200,0,0,3,0,0,0,0,0
4084586,2010-07-29,8498,4164,0,0,1,0,0,0,2,0
1954587,2010-07-29,1367,830,0,0,0,1,0,0,0,2
3930588,2010-07-29,8342,3354,0,0,0,0,6,0,0,0
3232589,2010-07-29,2643,2540,0,0,0,0,0,1,1,1
621590,2010-07-30,31,1060,3,0,0,0,1,0,0,1
2065591,2010-07-30,6474,4588,8,0,0,0,0,0,2,0
1850592,2010-07-30,6258,2907,0,0,0,0,1,1,1,0
2417593,2010-07-30,1824,2383,3,0,0,0,0,0,1,1
1760594,2010-07-30,6166,1175,3,0,1,0,0,1,0,0
1378595,2010-07-30,783,901,3,0,1,0,0,0,0,1
2782596,2010-07-30,2186,2554,2,0,0,0,0,1,1,0
1781597,2010-07-31,1184,858,4,0,0,1,0,0,0,0
398598,2010-08-01,4800,4073,3,0,0,0,0,0,2,0
668599,2010-08-01,69,4323,0,0,0,0,1,0,2,0
4894600,2010-08-01,4294,2280,2,0,0,0,0,0,1,1
3192601,2010-08-02,7591,1322,0,3,0,0,1,1,0,0
3828602,2010-08-02,8226,1006,3,3,1,0,0,0,0,0
1868603,2010-08-02,6265,3174,0,0,1,2,0,0,1,0
3860604,2010-08-02,3256,4073,3,0,0,0,0,0,2,0
2114605,2010-08-03,6509,2266,0,0,0,0,0,0,1,2
3310606,2010-08-04,7704,1484,0,0,1,2,0,0,0,1
1626607,2010-08-04,1019,2554,2,0,0,0,0,1,1,0
4007608,2010-08-04,3399,1052,2,0,1,1,0,0,0,0
579609,2010-08-05,9970,850,0,0,0,0,0,1,0,2
3836610,2010-08-05,8226,2520,0,0,0,1,0,0,1,1
284611,2010-08-06,4673,927,9,0,0,0,0,0,0,0
559612,2010-08-06,9947,2682,0,0,2,0,0,0,1,0
4022613,2010-08-06,3409,2093,3,0,0,4,0,0,0,0
3582614,2010-08-07,2968,3000,0,0,0,0,2,0,1,0
1024615,2010-08-07,5409,1425,0,0,1,0,1,1,0,0
4316616,2010-08-07,8700,2639,0,2,0,0,1,0,1,0
4663617,2010-08-08,9046,1124,0,0,0,0,0,2,0,1
7618,2010-08-08,9389,4210,0,0,0,1,0,0,2,0
1017619,2010-08-09,398,1256,0,3,1,0,1,0,0,0
2618620,2010-08-09,6998,1359,0,0,2,0,1,0,0,0
268621,2010-08-09,4647,2639,0,2,0,0,1,0,1,0
2663622,2010-08-10,7041,2682,0,0,2,0,0,0,1,0
1319623,2010-08-11,696,2480,0,2,1,0,0,0,1,0
3539624,2010-08-11,2915,3000,0,0,0,0,2,0,1,0
4750625,2010-08-11,4125,2540,0,0,0,0,0,1,1,1
3459626,2010-08-12,2833,1062,2,3,0,0,1,0,0,0
3853627,2010-08-12,8226,2591,3,0,1,0,0,0,1,0
2028628,2010-08-13,1400,2887,0,0,0,1,1,0,1,0
2642629,2010-08-13,7013,1893,3,0,0,0,2,1,0,0
406630,2010-08-13,9776,4073,3,0,0,0,0,0,2,0
1669631,2010-08-13,1038,1359,0,0,2,0,1,0,0,0
2818632,2010-08-15,2186,4323,0,0,0,0,1,0,2,0
2190633,2010-08-15,1557,2794,0,0,0,1,0,1,1,0
3631634,2010-08-15,7997,901,3,0,1,0,0,0,0,1
3484635,2010-08-16,2849,1163,0,3,1,0,0,1,0,0
2734636,2010-08-16,7098,2794,0,0,0,1,0,1,1,0
3979637,2010-08-16,8342,3297,0,3,0,0,2,0,1,0
4497638,2010-08-16,3859,2682,0,0,2,0,0,0,1,0
4277639,2010-08-16,3638,5646,0,0,0,0,0,0,3,0
421640,2010-08-17,9781,1425,0,0,1,0,1,1,0,0
3284641,2010-08-17,2643,798,2,0,1,0,0,0,0,1
3007642,2010-08-18,2365,2474,0,0,1,0,0,0,1,1
2795643,2010-08-18,2152,2760,4,0,0,0,0,1,1,0
3641644,2010-08-18,7997,2907,0,0,0,0,1,1,1,0
4613645,2010-08-19,3968,1451,0,0,0,2,1,0,0,0
1274646,2010-08-19,628,2841,0,0,1,0,1,0,1,0
1490647,2010-08-19,843,1314,3,0,0,1,1,0,0,0
245648,2010-08-19,4597,2474,0,0,1,0,0,0,1,1
573649,2010-08-19,9924,1256,0,3,1,0,1,0,0,0
4421650,2010-08-20,3771,2554,2,0,0,0,0,1,1,0
3283651,2010-08-20,2632,1004,4,0,1,0,0,0,0,1
4386652,2010-08-20,3734,1038,0,0,1,1,0,0,0,1
4138653,2010-08-21,8485,903,2,3,1,0,0,0,0,0
1975654,2010-08-21,1321,2383,3,0,0,0,0,0,1,1
3360655,2010-08-23,7705,618,6,0,0,0,0,0,0,0
2842656,2010-08-23,2186,850,2,2,0,1,0,0,0,0
2074657,2010-08-23,1417,4230,0,0,0,0,0,1,2,0
2149658,2010-08-24,1491,1177,6,0,0,0,1,0,0,0
826659,2010-08-24,5167,1268,3,0,1,0,1,0,0,0
1158660,2010-08-24,498,864,2,0,0,0,0,1,0,1
3109661,2010-08-24,2448,4164,0,0,1,0,0,0,2,0
4816662,2010-08-24,4154,4164,0,0,1,0,0,0,2,0
1959663,2010-08-25,6296,2774,0,0,0,2,0,0,1,0
3186664,2010-08-25,2522,2540,0,0,0,0,0,1,1,1
2175665,2010-08-25,1510,4164,0,0,1,0,0,0,2,0
4341666,2010-08-25,8675,992,0,0,2,0,0,0,0,1
1276667,2010-08-25,609,2286,2,2,0,0,0,0,1,0
1199668,2010-08-26,531,2534,2,0,0,1,0,0,1,0
944669,2010-08-26,5275,4073,3,0,0,0,0,0,2,0
1479670,2010-08-26,5809,2682,0,0,2,0,0,0,1,0
2009671,2010-08-27,1338,1163,0,3,1,0,0,1,0,0
3305672,2010-08-27,2633,2728,0,0,1,1,0,0,1,0
4759673,2010-08-27,9086,1143,0,3,1,1,0,0,0,0
4075674,2010-08-27,8401,1130,0,2,0,0,0,2,0,0
4407675,2010-08-28,8732,878,4,0,0,0,0,1,0,0
4651676,2010-08-28,8975,2474,0,0,1,0,0,0,1,1
3177677,2010-08-29,7500,2591,3,0,1,0,0,0,1,0
1468678,2010-08-29,790,4230,0,0,0,0,0,1,2,0
926679,2010-08-29,247,2500,6,0,0,0,0,0,1,0
1380680,2010-08-29,5700,1427,3,0,0,0,2,0,0,0
1123681,2010-08-29,5442,2474,0,0,1,0,0,0,1,1
280682,2010-08-30,4598,784,0,0,1,0,0,0,0,2
4538683,2010-08-30,8855,2748,0,0,1,0,0,1,1,0
2678684,2010-08-30,1994,1177,6,0,0,0,1,0,0,0
1691685,2010-08-31,1006,1471,0,0,0,1,1,1,0,0
3798686,2010-08-31,8112,1433,3,0,0,0,0,2,0,1
1166687,2010-08-31,5479,2385,2,3,0,0,0,0,1,0
321688,2010-09-01,4633,2540,0,0,0,0,0,1,1,1
2515689,2010-09-01,1826,1163,0,3,1,0,0,1,0,0
4714690,2010-09-02,4024,4422,0,0,0,0,0,1,2,1
4176691,2010-09-02,8485,2748,0,0,1,0,0,1,1,0
4617692,2010-09-02,8925,2480,0,2,1,0,0,0,1,0
717693,2010-09-03,5024,2657,3,0,0,0,0,1,1,0
1808694,2010-09-03,6114,2540,0,0,0,0,0,1,1,1
1281695,2010-09-04,586,1165,3,3,0,0,1,0,0,0
1723696,2010-09-04,1027,2750,3,0,0,0,1,0,1,0
1083697,2010-09-05,5386,2591,3,0,1,0,0,0,1,0
4588698,2010-09-05,8890,1246,0,0,2,1,0,0,0,0
1841699,2010-09-05,1142,1564,0,0,0,1,2,0,0,0
3763700,2010-09-06,3063,907,3,2,1,0,0,0,0,0
4256701,2010-09-06,3555,4073,3,0,0,0,0,0,2,0
236702,2010-09-06,4534,1667,3,0,0,2,0,1,0,0
3958703,2010-09-07,8255,4164,0,0,1,0,0,0,2,0
2034704,2010-09-07,1330,1130,0,2,0,0,0,2,0,0
1583705,2010-09-07,878,4164,0,0,1,0,0,0,2,0
4994706,2010-09-08,4288,2520,0,0,0,1,0,0,1,1
3696707,2010-09-09,2989,3260,0,0,0,1,0,2,1,0
732708,2010-09-09,5024,830,0,0,0,1,0,0,0,2
1168709,2010-09-09,5459,2480,0,2,1,0,0,0,1,0
483710,2010-09-10,9773,1189,0,3,0,2,0,0,0,0
2860711,2010-09-10,2149,1157,0,2,1,0,1,0,0,0
4742712,2010-09-11,4030,2841,0,0,1,0,1,0,1,0
360713,2010-09-11,9647,2639,0,2,0,0,1,0,1,0
3682714,2010-09-11,2968,3071,0,3,0,2,0,0,1,0
1721715,2010-09-11,1006,2476,0,6,0,0,0,0,1,0
2527716,2010-09-11,6811,2280,2,0,0,0,0,0,1,1
3677717,2010-09-11,7960,2794,0,0,0,1,0,1,1,0
2315718,2010-09-12,6597,2657,3,0,0,0,0,1,1,0
2367719,2010-09-12,1648,1584,0,0,0,0,2,1,0,0
2990720,2010-09-14,7270,1756,0,0,0,1,2,0,0,1
1945721,2010-09-14,6224,2520,0,0,0,1,0,0,1,1
2291722,2010-09-14,1569,4656,0,0,0,2,0,0,2,0
3697723,2010-09-14,2974,3412,4,0,0,0,2,0,1,0
4952724,2010-09-14,9228,2488,2,0,1,0,0,0,1,0
42725,2010-09-15,4317,2748,0,0,1,0,0,1,1,0
3852726,2010-09-15,3126,1322,0,3,0,0,1,1,0,0
344727,2010-09-15,4617,2540,0,0,0,0,0,1,1,1
2376728,2010-09-15,1648,2750,3,0,0,0,1,0,1,0
1451729,2010-09-16,5722,2794,0,0,0,1,0,1,1,0
3051730,2010-09-17,2321,1217,0,0,0,0,1,1,0,1
1518731,2010-09-18,787,1040,0,6,0,1,0,0,0,0
3818732,2010-09-18,8086,1060,3,0,0,0,1,0,0,1
2736733,2010-09-18,2003,2500,6,0,0,0,0,0,1,0
2708734,2010-09-18,6974,4073,3,0,0,0,0,0,2,0
3708735,2010-09-18,7973,878,4,0,0,0,0,1,0,0
3799736,2010-09-18,3063,2750,3,0,0,0,1,0,1,0
1243737,2010-09-18,506,2794,0,0,0,1,0,1,1,0
2550738,2010-09-19,6812,1564,0,0,0,1,2,0,0,0
2360739,2010-09-19,6621,2748,0,0,1,0,0,1,1,0
3104740,2010-09-19,7364,5108,4,0,0,0,0,2,2,0
2987741,2010-09-19,2246,3892,0,0,0,2,2,0,1,0
2423742,2010-09-20,6681,1064,0,2,1,0,0,1,0,0
1680743,2010-09-20,937,2476,0,6,0,0,0,0,1,0
805744,2010-09-20,61,2093,3,0,0,4,0,0,0,0
1000745,2010-09-20,255,1221,3,0,0,1,0,1,0,0
1702746,2010-09-21,5956,2591,3,0,1,0,0,0,1,0
494747,2010-09-21,4747,2474,0,0,1,0,0,0,1,1
823748,2010-09-21,75,1223,0,2,0,0,1,1,0,0
3385749,2010-09-21,2636,2637,3,0,0,1,0,0,1,0
2184750,2010-09-21,6434,2682,0,0,2,0,0,0,1,0
4040751,2010-09-21,3289,2794,0,0,0,1,0,1,1,0
503752,2010-09-21,4751,1344,4,0,0,0,0,2,0,0
577753,2010-09-21,9824,1104,0,0,0,1,0,1,0,1
329754,2010-09-22,9575,957,2,0,0,0,1,0,0,1
4710755,2010-09-22,8955,1371,4,0,1,0,1,0,0,0
529756,2010-09-23,9773,2474,0,0,1,0,0,0,1,1
945757,2010-09-23,188,2633,0,0,0,0,1,0,1,1
1877758,2010-09-24,6119,2637,3,0,0,1,0,0,1,0
3969759,2010-09-25,3210,2500,6,0,0,0,0,0,1,0
4940760,2010-09-25,9180,1006,2,0,2,0,0,0,0,0
777761,2010-09-25,16,1827,4,3,0,0,2,0,0,0
535762,2010-09-26,9773,1104,0,0,0,1,0,1,0,1
1477763,2010-09-26,5714,2907,0,0,0,0,1,1,1,0
1150764,2010-09-26,5386,1524,0,0,1,0,0,2,0,1
2891765,2010-09-26,2126,2639,0,2,0,0,1,0,1,0
3733766,2010-09-27,7967,2554,2,0,0,0,0,1,1,0
177767,2010-09-27,9410,3083,3,0,0,2,0,0,1,0
976768,2010-09-27,208,1266,0,0,2,0,0,1,0,0
3168769,2010-09-28,7399,2647,2,0,0,0,1,0,1,0
223770,2010-09-28,4453,2579,0,3,1,0,0,0,1,0
4271771,2010-09-28,8500,2591,3,0,1,0,0,0,1,0
3986772,2010-09-29,3214,2591,3,0,1,0,0,0,1,0
2756773,2010-09-29,1983,1052,2,0,1,1,0,0,0,0
4274774,2010-09-30,8500,3174,0,0,1,2,0,0,1,0
1234775,2010-09-30,5459,2728,0,0,1,1,0,0,1,0
3641776,2010-09-30,2865,992,0,0,2,0,0,0,0,1
1520777,2010-10-01,5743,2474,0,0,1,0,0,0,1,1
1956778,2010-10-02,6178,4061,0,3,0,0,0,0,2,0
55779,2010-10-02,9276,5056,0,0,1,2,0,0,2,0
1275780,2010-10-03,5495,2383,3,0,0,0,0,0,1,1
3582781,2010-10-04,7801,2540,0,0,0,0,0,1,1,1
4106782,2010-10-04,8324,1425,0,0,1,0,1,1,0,0
2493783,2010-10-05,6710,2272,0,2,0,0,0,0,1,1
2832784,2010-10-05,2048,1584,0,0,0,0,2,1,0,0
4942785,2010-10-06,9157,2682,0,0,2,0,0,0,1,0
1883786,2010-10-06,6097,1072,3,3,0,0,0,1,0,0
3401787,2010-10-07,7614,2738,0,3,0,0,1,0,1,0
4715788,2010-10-07,3927,2738,0,3,0,0,1,0,1,0
1938789,2010-10-08,6149,1084,6,0,0,0,0,1,0,0
2849790,2010-10-08,7059,1262,0,4,1,0,0,1,0,0
3167791,2010-10-10,2376,1151,0,0,1,0,1,0,0,1
4530792,2010-10-11,8738,3006,0,0,0,0,0,2,1,1
4652793,2010-10-11,3859,2540,0,0,0,0,0,1,1,1
2853794,2010-10-11,7059,1491,0,0,0,0,1,2,0,0
1914795,2010-10-12,6119,927,9,0,0,0,0,0,0,0
4869796,2010-10-12,4073,878,4,0,0,0,0,1,0,0
224797,2010-10-12,9427,1058,0,0,1,0,0,1,0,1
3840798,2010-10-13,8042,856,0,2,0,0,0,1,0,1
4916799,2010-10-13,4117,955,0,3,0,0,0,1,0,1
681800,2010-10-13,9881,2500,6,0,0,0,0,0,1,0
1656801,2010-10-14,855,2554,2,0,0,0,0,1,1,0
3055802,2010-10-15,2253,2907,0,0,0,0,1,1,1,0
3203803,2010-10-15,7400,1312,0,0,1,1,0,1,0,0
4670804,2010-10-15,3866,4061,0,3,0,0,0,0,2,0
705805,2010-10-15,9900,1006,2,0,2,0,0,0,0,0
2578806,2010-10-15,1772,2637,3,0,0,1,0,0,1,0
2451807,2010-10-15,1644,2887,0,0,0,1,1,0,1,0
4150808,2010-10-16,8342,1790,4,0,0,1,0,2,0,0
214809,2010-10-16,9405,2488,2,0,1,0,0,0,1,0
408810,2010-10-18,4598,1064,6,0,0,1,0,0,0,0
3053811,2010-10-18,7242,1217,0,0,0,0,1,1,0,1
4644812,2010-10-18,8832,1643,0,0,0,2,1,0,0,1
1555813,2010-10-19,742,2748,0,0,1,0,0,1,1,0
4591814,2010-10-19,3777,3186,4,0,0,2,0,0,1,0
4848815,2010-10-19,9033,576,0,0,0,0,0,0,0,3
930816,2010-10-20,114,2645,0,3,0,0,0,1,1,0
1905817,2010-10-20,1088,992,0,0,2,0,0,0,0,1
4864818,2010-10-21,9046,2841,0,0,1,0,1,0,1,0
2894819,2010-10-22,2075,1641,3,0,1,0,0,2,0,0
2988820,2010-10-22,2168,3260,0,0,0,1,0,2,1,0
3781821,2010-10-23,7960,2633,0,0,0,0,1,0,1,1
1415822,2010-10-23,5593,2657,3,0,0,0,0,1,1,0
4550823,2010-10-25,8727,4210,0,0,0,1,0,0,2,0
4287824,2010-10-25,8463,5646,0,0,0,0,0,0,3,0
1801825,2010-10-25,976,1084,6,0,0,0,0,1,0,0
1389826,2010-10-25,563,1018,6,0,1,0,0,0,0,0
1410827,2010-10-26,583,2657,3,0,0,0,0,1,1,0
4961828,2010-10-26,4133,2500,6,0,0,0,0,0,1,0
2267829,2010-10-26,6438,3956,0,0,0,0,0,0,2,1
4718830,2010-10-27,8888,2887,0,0,0,1,1,0,1,0
1329831,2010-10-27,498,2633,0,0,0,0,1,0,1,1
266832,2010-10-28,9434,901,3,0,1,0,0,0,0,1
4621833,2010-10-28,8788,1016,8,0,0,0,0,0,0,1
797834,2010-10-28,9963,2272,0,2,0,0,0,0,1,1
999835,2010-10-28,5164,2748,0,0,1,0,0,1,1,0
4930836,2010-10-29,9094,935,0,3,0,1,0,0,0,1
2248837,2010-10-29,6411,2794,0,0,0,1,0,1,1,0
677838,2010-10-29,4839,2794,0,0,0,1,0,1,1,0
4118839,2010-10-29,8279,5646,0,0,0,0,0,0,3,0
3082840,2010-10-29,7242,4323,0,0,0,0,1,0,2,0
1098841,2010-10-29,257,2682,0,0,2,0,0,0,1,0
605842,2010-10-30,4763,2678,0,4,1,0,0,0,1,0
2719843,2010-10-31,6876,3962,0,2,0,0,0,0,2,0
1869844,2010-10-31,6025,1334,3,0,0,0,1,1,0,0
1092845,2010-10-31,247,2266,0,0,0,0,0,0,1,2
328846,2010-10-31,9482,2016,0,0,0,2,0,2,0,1
1426847,2010-11-01,5579,2633,0,0,0,0,1,0,1,1
2822848,2010-11-02,6974,2540,0,0,0,0,0,1,1,1
3477849,2010-11-02,7628,2579,0,3,1,0,0,0,1,0
1678850,2010-11-02,828,3006,0,0,0,0,0,2,1,1
4175851,2010-11-02,8324,1266,0,0,2,0,0,1,0,0
1448852,2010-11-02,5596,1334,3,0,0,0,1,1,0,0
1588853,2010-11-03,735,1884,0,0,2,2,0,0,0,1
1418854,2010-11-03,5564,804,2,2,1,0,0,0,0,0
2250855,2010-11-04,6395,2264,0,0,1,0,0,4,0,0
